,date_0days,cases_0days,deaths_0days,date_70days,cases_70days,deaths_70days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population
1198,2020-03-23,1,0,2020-05-30,8,1,20011,0,14757,3661
1199,2020-03-23,2,0,2020-05-30,152,14,22061,17,47536,8335
1200,2020-03-23,2,0,2020-05-30,168,13,22069,8,39051,8279
1201,2020-03-23,2,0,2020-05-30,408,3,20111,6,33302,6409
1202,2020-03-23,1,0,2020-05-30,145,4,21141,6,26847,6256
1203,2020-03-24,2,0,2020-05-30,659,13,37151,12,142827,32782
1204,2020-03-24,1,0,2020-05-30,123,4,37123,0,27445,7131
1205,2020-03-24,1,0,2020-05-30,13,0,37175,4,33291,12332
1206,2020-03-24,1,0,2020-05-30,12,0,38025,0,4349,1079
1207,2020-03-24,2,0,2020-05-30,228,26,36073,0,41584,9631
1208,2020-03-24,1,0,2020-05-30,27,1,39021,0,39005,9346
1209,2020-03-24,1,0,2020-05-30,149,17,40145,6,76830,16229
1210,2020-03-24,1,0,2020-05-30,30,4,40097,0,40929,10002
1211,2020-03-24,1,0,2020-05-30,45,0,41007,4,38021,10800
1212,2020-03-24,1,0,2020-05-30,23,1,39071,0,43031,10469
1213,2020-03-24,2,0,2020-05-30,259,6,39045,20,151526,31843
1214,2020-03-24,1,0,2020-05-30,114,4,39033,9,42231,11322
1215,2020-03-24,1,0,2020-05-30,78,4,29155,7,17344,3691
1216,2020-03-24,4,0,2020-05-30,349,17,29099,67,222639,44346
1217,2020-03-24,1,0,2020-05-30,139,16,29071,13,102413,22817
1218,2020-03-24,1,0,2020-05-30,3,0,30043,0,11625,3437
1219,2020-03-24,1,0,2020-05-30,185,6,28103,0,10942,2193
1220,2020-03-24,1,0,2020-05-30,271,4,28101,0,21437,4496
1221,2020-03-24,1,0,2020-05-30,62,4,42005,12,66737,18721
1222,2020-03-24,1,0,2020-05-30,73,2,29031,32,78013,16826
1223,2020-03-24,1,0,2020-05-30,137,5,36015,20,86883,21007
1224,2020-03-24,1,0,2020-05-30,51,0,35009,8,50283,8363
1225,2020-03-24,1,0,2020-05-30,143,5,35006,4,27049,5804
1226,2020-03-24,1,0,2020-05-30,36,1,31155,0,20953,5028
1227,2020-03-24,1,0,2020-05-30,46,3,42015,42,61546,16679
1229,2020-03-24,1,0,2020-05-30,30,0,51083,12,35030,10489
1230,2020-03-24,3,0,2020-05-30,160,7,48469,43,91518,19189
1231,2020-03-24,1,0,2020-05-30,76,1,48367,20,125963,26729
1232,2020-03-24,1,0,2020-05-30,274,3,48355,115,358484,68411
1233,2020-03-24,2,0,2020-05-30,10,0,50019,5,26951,7930
1234,2020-03-24,1,0,2020-05-30,15,0,50005,4,30576,8308
1235,2020-03-24,1,0,2020-05-30,27,0,56037,10,44527,7015
1236,2020-03-24,1,0,2020-05-30,53,2,54107,36,86016,22379
1237,2020-03-24,1,0,2020-05-30,25,1,54077,0,33760,8739
1238,2020-03-24,3,0,2020-05-30,40,1,54033,20,68438,17201
1239,2020-03-24,2,0,2020-05-30,307,6,54003,20,111610,21894
1240,2020-03-24,1,0,2020-05-30,180,4,45025,6,46127,10606
1241,2020-03-24,1,0,2020-05-30,16,0,46011,0,33697,5479
1242,2020-03-24,1,0,2020-05-30,95,4,42067,0,24448,6272
1243,2020-03-24,1,0,2020-05-30,39,0,42033,27,80539,21111
1244,2020-03-24,1,0,2020-05-30,235,24,42025,13,63987,17239
1245,2020-03-24,1,0,2020-05-30,38,1,42111,14,75619,21498
1246,2020-03-24,2,0,2020-05-30,68,0,48071,0,39283,6340
1247,2020-03-24,3,0,2020-05-30,94,7,48091,12,129100,32206
1248,2020-03-24,7,0,2020-05-30,533,27,48245,88,254574,49559
1249,2020-03-24,2,0,2020-05-30,548,10,48215,271,839539,119536
1250,2020-03-24,1,0,2020-05-30,327,2,48181,62,126146,29807
1251,2020-03-24,1,0,2020-05-30,7,0,48145,0,17289,4004
1252,2020-03-24,1,0,2020-05-30,37,0,47041,4,19380,4748
1253,2020-03-24,1,0,2020-05-30,9,0,47025,5,31566,8189
1254,2020-03-24,1,0,2020-05-30,31,1,47061,0,13359,3484
1255,2020-03-24,1,0,2020-05-30,15,2,47071,0,25813,7483
1256,2020-03-24,1,0,2020-05-30,26,0,47133,6,21995,5857
1257,2020-03-24,1,0,2020-05-30,175,2,47113,76,97887,21289
1258,2020-03-24,1,0,2020-05-30,25,0,47103,7,33543,8761
1259,2020-03-24,1,0,2020-05-30,61,1,13039,5,52252,8503
1260,2020-03-24,2,0,2020-05-30,74,5,13029,0,34883,4985
1261,2020-03-24,1,0,2020-05-30,74,1,13017,5,17272,3982
1262,2020-03-24,3,1,2020-05-30,34,2,13007,0,3251,919
1263,2020-03-24,1,0,2020-05-30,43,1,13111,5,24480,8800
1264,2020-03-24,3,0,2020-05-30,232,7,13081,16,23005,5331
1265,2020-03-24,1,0,2020-05-30,465,14,13071,10,45890,8918
1266,2020-03-24,2,0,2020-05-30,28,0,16005,20,84113,15750
1267,2020-03-24,1,0,2020-05-30,98,2,17063,8,50333,9077
1268,2020-03-24,1,0,2020-05-30,63,1,16031,6,23472,4324
1269,2020-03-24,2,0,2020-05-30,138,2,13257,6,25625,6327
1270,2020-03-24,1,0,2020-05-30,36,1,13159,0,13732,3116
1271,2020-03-24,1,0,2020-05-30,28,1,13155,0,9278,2170
1272,2020-03-24,1,0,2020-05-30,68,7,13133,0,16732,6034
1273,2020-03-24,1,0,2020-05-30,101,6,13193,0,13675,2925
1274,2020-03-24,1,0,2020-05-30,85,2,13199,0,21152,5261
1275,2020-03-24,2,0,2020-05-30,44,2,13253,0,8549,2541
1276,2020-03-24,1,0,2020-05-30,42,2,13235,6,11396,2806
1277,2020-03-24,4,0,2020-05-30,408,32,13205,0,22574,4919
1278,2020-03-24,1,0,2020-05-30,51,0,5037,0,17164,4020
1279,2020-03-24,1,0,2020-05-30,24,0,5033,8,62119,13589
1280,2020-03-24,1,0,2020-05-30,14,1,5029,0,20954,5270
1281,2020-03-24,1,0,2020-05-30,25,2,5027,6,23992,5481
1282,2020-03-24,1,0,2020-05-30,32,0,5059,6,33480,8417
1283,2020-03-24,4,0,2020-05-30,44,1,5145,13,78706,16257
1284,2020-03-24,1,0,2020-05-30,171,8,5139,16,40022,9680
1285,2020-03-24,2,0,2020-05-30,9,0,5137,0,12443,4150
1286,2020-03-24,1,0,2020-05-30,5,0,5109,0,10893,3014
1287,2020-03-24,1,0,2020-05-30,84,5,5075,0,16777,4447
1288,2020-03-24,1,0,2020-05-30,216,4,1001,6,55036,10523
1289,2020-03-24,2,0,2020-05-30,251,1,1103,34,119157,26739
1290,2020-03-24,1,0,2020-05-30,1,0,5147,0,6763,1975
1291,2020-03-24,1,0,2020-05-30,3,0,8055,0,6498,2568
1292,2020-03-24,1,0,2020-05-30,26,0,8043,4,46601,12609
1293,2020-03-24,1,0,2020-05-30,69,1,8029,6,30217,9773
1294,2020-03-24,2,0,2020-05-30,35,1,6051,2,14058,2723
1295,2020-03-24,1,0,2020-05-30,285,7,6047,24,267390,40383
1296,2020-03-24,2,0,2020-05-30,15,0,6009,0,45057,15872
1297,2020-03-24,2,0,2020-05-30,25,3,22115,7,51906,7791
1298,2020-03-24,1,0,2020-05-30,51,14,23027,4,39280,11094
1299,2020-03-24,1,0,2020-05-30,43,2,28019,0,8360,2362
1300,2020-03-24,1,0,2020-05-30,11,0,26101,0,24432,8002
1301,2020-03-24,1,0,2020-05-30,189,30,26087,10,88205,20857
1302,2020-03-24,1,0,2020-05-30,19,2,26079,0,17358,4698
1303,2020-03-24,2,0,2020-05-30,77,7,26073,8,70572,11665
1304,2020-03-24,1,0,2020-05-30,169,24,26059,4,45909,11598
1305,2020-03-24,1,0,2020-05-30,35,1,18153,4,20900,4547
1306,2020-03-24,1,0,2020-05-30,40,3,18149,1,22966,5553
1307,2020-03-24,1,0,2020-05-30,543,30,18127,32,167391,36197
1308,2020-03-24,1,0,2020-05-30,13,0,18115,0,5911,1568
1309,2020-03-24,1,0,2020-05-30,240,18,18107,5,38288,8814
1310,2020-03-24,1,0,2020-05-30,160,25,18093,6,45669,11750
1311,2020-03-24,1,0,2020-05-30,46,1,19031,0,18368,4727
1312,2020-03-24,1,0,2020-05-30,33,0,19019,0,21101,4777
1313,2020-03-24,1,0,2020-05-30,167,29,18173,24,61581,13734
1314,2020-03-24,1,0,2020-05-30,386,2,18071,7,43779,9380
1315,2020-03-24,2,0,2020-05-30,15,2,18051,5,33596,7576
1316,2020-03-24,1,0,2020-05-30,261,16,19099,4,36789,9289
1317,2020-03-24,6,0,2020-05-30,237,34,18031,0,26480,5924
1318,2020-03-24,2,0,2020-05-30,169,22,18029,8,49564,11201
1319,2020-03-24,1,0,2020-05-30,33,1,18013,0,15007,4827
1320,2020-03-24,2,0,2020-05-30,485,7,21177,6,31153,7703
1321,2020-03-24,2,0,2020-05-30,10,0,21165,0,6381,1692
1322,2020-03-24,2,0,2020-05-30,95,2,21145,58,65285,16639
1323,2020-03-24,1,0,2020-05-30,3,0,21159,0,12175,2520
1324,2020-03-24,1,0,2020-05-30,52,3,21213,0,17881,3934
1325,2020-03-24,1,0,2020-05-30,13,0,20043,0,7790,2038
1326,2020-03-24,1,0,2020-05-30,130,0,19181,0,48630,10113
1327,2020-03-24,1,0,2020-05-30,6,0,20207,0,3178,1025
1328,2020-03-24,1,0,2020-05-30,27,0,20149,0,23188,4546
1329,2020-03-25,2,0,2020-05-30,61,2,38089,4,30316,5319
1330,2020-03-25,1,0,2020-05-30,1,0,38031,0,3318,956
1331,2020-03-25,1,0,2020-05-30,30,0,39087,0,61057,14970
1332,2020-03-25,1,0,2020-05-30,40,0,39047,6,28659,6536
1333,2020-03-25,1,0,2020-05-30,117,2,37091,10,24262,6311
1334,2020-03-25,1,0,2020-05-30,215,7,37107,14,57934,14708
1335,2020-03-25,1,0,2020-05-30,794,12,37061,9,59350,13785
1336,2020-03-25,1,0,2020-05-30,89,2,37045,57,97038,23687
1337,2020-03-25,2,0,2020-05-30,64,1,37111,9,45069,11491
1338,2020-03-25,1,0,2020-05-30,147,14,37131,0,20426,6480
1339,2020-03-25,1,0,2020-05-30,210,7,39107,5,40723,9546
1340,2020-03-25,1,0,2020-05-30,12,0,41041,0,47307,17261
1341,2020-03-25,1,0,2020-05-30,164,17,42081,32,115398,28691
1342,2020-03-25,1,0,2020-05-30,79,8,42073,18,88231,25000
1343,2020-03-25,2,0,2020-05-30,27,0,42059,0,37338,9105
1344,2020-03-25,1,0,2020-05-30,41,1,40019,13,48407,10584
1345,2020-03-25,1,0,2020-05-30,26,1,40013,8,45068,10589
1346,2020-03-25,2,0,2020-05-30,87,3,40001,0,22136,4650
1347,2020-03-25,1,0,2020-05-30,272,50,39169,14,115915,26488
1348,2020-03-25,1,0,2020-05-30,20,2,39147,9,55549,13111
1349,2020-03-25,1,0,2020-05-30,2050,37,39129,8,57075,11657
1350,2020-03-25,5,0,2020-05-30,94,7,40037,0,70899,16589
1351,2020-03-25,1,0,2020-05-30,100,16,40041,6,41878,13064
1352,2020-03-25,1,0,2020-05-30,38,1,40137,9,44293,10951
1353,2020-03-25,1,0,2020-05-30,59,4,40125,14,71614,15322
1354,2020-03-25,1,0,2020-05-30,95,8,40113,0,47350,11772
1355,2020-03-25,1,0,2020-05-30,132,3,37027,12,81805,20816
1356,2020-03-25,1,0,2020-05-30,463,1,31053,0,36576,9091
1357,2020-03-25,1,0,2020-05-30,1,0,30041,6,16468,3176
1358,2020-03-25,1,0,2020-05-30,61,1,32019,0,52303,14565
1359,2020-03-25,1,0,2020-05-30,9,0,29053,0,17620,4083
1360,2020-03-25,1,0,2020-05-30,1,0,29205,0,6084,1705
1361,2020-03-25,1,0,2020-05-30,10,0,29175,8,24987,5586
1362,2020-03-25,1,0,2020-05-30,3,0,29173,0,10208,2800
1363,2020-03-25,2,0,2020-05-30,70,2,29165,0,96899,18623
1364,2020-03-25,1,0,2020-05-30,9,0,29139,0,11618,3177
1365,2020-03-25,1,0,2020-05-30,20,0,29119,0,22753,4923
1366,2020-03-25,1,0,2020-05-30,18,1,29145,0,58237,13667
1367,2020-03-25,1,0,2020-05-30,22,0,36033,13,51054,11559
1368,2020-03-25,2,0,2020-05-30,390,14,37023,16,88898,23258
1369,2020-03-25,2,0,2020-05-30,122,4,37015,0,19913,5537
1370,2020-03-25,1,1,2020-05-30,20,1,35015,12,56793,11808
1371,2020-03-25,1,0,2020-05-30,83,3,36013,26,130846,33458
1372,2020-03-25,2,0,2020-05-30,44,1,35039,8,39455,9932
1374,2020-03-25,2,0,2020-05-30,344,4,51069,0,83784,17641
1375,2020-03-25,3,0,2020-05-30,444,21,51171,0,42854,11604
1376,2020-03-25,1,0,2020-05-30,104,7,51161,0,93419,25341
1377,2020-03-25,1,0,2020-05-30,101,1,51137,0,35265,9382
1378,2020-03-25,1,0,2020-05-30,28,0,51135,0,15537,3814
1379,2020-03-25,1,0,2020-05-30,17,0,51125,0,14863,5121
1380,2020-03-25,1,0,2020-05-30,5,0,51115,0,8830,3293
1382,2020-03-25,1,0,2020-05-30,40,1,51113,0,13108,3779
1383,2020-03-25,1,0,2020-05-30,38,5,48493,4,47205,10123
1384,2020-03-25,3,0,2020-05-30,57,0,48481,4,41430,9080
1385,2020-03-25,1,0,2020-05-30,945,27,48471,6,70818,11996
1386,2020-03-25,1,0,2020-05-30,65,1,48451,29,116906,23527
1387,2020-03-25,1,0,2020-05-30,13,0,48445,0,12755,2635
1388,2020-03-25,1,0,2020-05-30,33,0,48409,0,66867,12717
1389,2020-03-25,1,0,2020-05-30,8,0,48395,0,16727,4255
1390,2020-03-25,4,0,2020-05-30,29,1,50015,0,25191,5651
1391,2020-03-25,1,0,2020-05-30,16,1,55081,0,45303,10280
1392,2020-03-25,1,0,2020-05-30,23,1,55057,0,26427,7133
1393,2020-03-25,3,0,2020-05-30,16,0,55049,0,23576,5649
1394,2020-03-25,1,0,2020-05-30,95,12,55043,0,51742,11571
1395,2020-03-25,1,0,2020-05-30,25,0,56001,4,37944,5887
1396,2020-03-25,1,0,2020-05-30,49,2,53047,0,41377,11602
1397,2020-03-25,1,0,2020-05-30,1,0,53019,0,7568,2554
1398,2020-03-25,1,0,2020-05-30,16,0,54081,43,77097,20258
1399,2020-03-25,2,0,2020-05-30,41,1,54069,37,42906,12039
1400,2020-03-25,1,0,2020-05-30,50,2,54049,14,56575,14663
1401,2020-03-25,1,0,2020-05-30,17,1,54045,12,34428,8559
1402,2020-03-25,1,0,2020-05-30,98,2,48361,0,83909,17601
1403,2020-03-25,1,0,2020-05-30,237,0,46083,0,53147,8390
1404,2020-03-25,1,0,2020-05-30,18,0,46093,3,27066,5515
1405,2020-03-25,1,0,2020-05-30,233,14,45089,4,32256,8243
1406,2020-03-25,1,0,2020-05-30,36,0,45087,6,27772,7465
1407,2020-03-25,1,0,2020-05-30,283,4,47003,8,46854,9596
1408,2020-03-25,1,0,2020-05-30,68,5,45067,10,31765,8483
1409,2020-03-25,9,0,2020-05-30,499,51,44009,17,126190,33367
1410,2020-03-25,37,0,2020-05-30,11052,518,44007,237,633704,128527
1411,2020-03-25,8,0,2020-05-30,244,4,44005,10,83204,22925
1412,2020-03-25,7,0,2020-05-30,1052,68,44003,15,164012,40477
1413,2020-03-25,5,0,2020-05-30,224,11,44001,0,49028,12397
1414,2020-03-25,1,0,2020-05-30,3,0,42123,6,40345,11948
1415,2020-03-25,2,0,2020-05-30,138,5,48199,0,55993,12351
1416,2020-03-25,1,0,2020-05-30,57,4,48189,5,34527,6124
1417,2020-03-25,4,0,2020-05-30,132,0,48187,9,150889,27355
1418,2020-03-25,2,0,2020-05-30,121,1,48185,0,27358,6472
1419,2020-03-25,1,0,2020-05-30,7,0,48165,0,19889,2513
1420,2020-03-25,1,0,2020-05-30,17,1,48143,5,41016,7785
1421,2020-03-25,2,0,2020-05-30,6,0,48133,0,18278,5417
1422,2020-03-25,1,0,2020-05-30,34,2,48149,0,24963,7816
1423,2020-03-25,1,0,2020-05-30,26,0,48223,10,35929,8258
1424,2020-03-25,2,0,2020-05-30,28,1,48331,0,24479,6636
1425,2020-03-25,1,0,2020-05-30,116,1,48323,10,57471,8834
1426,2020-03-25,1,0,2020-05-30,24,1,48293,6,23480,5738
1427,2020-03-25,1,0,2020-05-30,92,3,48291,0,79884,14641
1428,2020-03-25,1,0,2020-05-30,138,9,48277,20,49401,12011
1429,2020-03-25,3,0,2020-05-30,29,0,48259,0,40306,10163
1430,2020-03-25,2,0,2020-05-30,223,2,48257,8,114852,19451
1431,2020-03-25,1,0,2020-05-30,82,4,48231,23,90322,19359
1432,2020-03-25,1,0,2020-05-30,3,0,48299,0,20195,9184
1433,2020-03-25,1,0,2020-05-30,33,2,47073,6,56402,14964
1434,2020-03-25,1,0,2020-05-30,3,0,47101,0,11944,3517
1435,2020-03-25,1,0,2020-05-30,231,2,48099,4,75818,9667
1436,2020-03-25,1,0,2020-05-30,36,0,48053,12,45017,12977
1437,2020-03-25,1,0,2020-05-30,25,0,48015,0,29292,7305
1438,2020-03-25,2,0,2020-05-30,36,2,48013,6,48139,9558
1439,2020-03-25,1,0,2020-05-30,33,0,47185,4,26394,7108
1440,2020-03-25,1,0,2020-05-30,10,1,48031,0,11089,3806
1441,2020-03-25,1,0,2020-05-30,51,2,13091,6,21063,4726
1442,2020-03-25,1,0,2020-05-30,186,4,13087,10,27023,5831
1443,2020-03-25,1,0,2020-05-30,268,2,12039,0,46113,10880
1444,2020-03-25,1,0,2020-05-30,184,5,13157,0,63851,12724
1445,2020-03-25,1,0,2020-05-30,23,2,16075,0,22839,5298
1446,2020-03-25,1,0,2020-05-30,82,19,16069,9,40014,10185
1447,2020-03-25,2,0,2020-05-30,7,0,16051,0,27410,4382
1448,2020-03-25,1,0,2020-05-30,3,0,16049,0,16275,5638
1449,2020-03-25,1,0,2020-05-30,3,0,16043,0,12889,2942
1450,2020-03-25,1,0,2020-05-30,5,0,17123,0,11925,3583
1451,2020-03-25,1,0,2020-05-30,27,0,17041,0,19830,4574
1452,2020-03-25,1,0,2020-05-30,16,1,13183,0,17857,2398
1453,2020-03-25,1,0,2020-05-30,37,0,13169,0,28540,6333
1454,2020-03-25,1,0,2020-05-30,33,1,13317,0,9905,2863
1455,2020-03-25,1,0,2020-05-30,101,3,13311,0,28509,7553
1456,2020-03-25,1,0,2020-05-30,228,14,13299,22,35688,7974
1457,2020-03-25,1,0,2020-05-30,324,32,13275,35,44909,10319
1458,2020-03-25,1,0,2020-05-30,22,2,13269,0,8267,2020
1459,2020-03-25,1,0,2020-05-30,19,1,5043,5,18620,3890
1460,2020-03-25,3,0,2020-05-30,248,11,1055,56,103132,25122
1461,2020-03-25,2,0,2020-05-30,260,3,1047,18,40755,9436
1462,2020-03-25,1,0,2020-05-30,178,2,1033,22,54435,14062
1463,2020-03-25,1,0,2020-05-30,27,2,1027,4,13407,3480
1464,2020-03-25,1,0,2020-05-30,100,1,1021,6,43805,9429
1465,2020-03-25,1,0,2020-05-30,37,3,1019,0,25855,7513
1466,2020-03-25,1,0,2020-05-30,402,17,1013,7,20126,5151
1467,2020-03-25,1,0,2020-05-30,61,1,1009,6,57667,13600
1468,2020-03-25,1,0,2020-05-30,14,1,1029,0,14939,3691
1469,2020-03-25,1,0,2020-05-30,48,0,1079,6,33288,7710
1470,2020-03-25,1,0,2020-05-30,144,7,1131,0,10919,2751
1471,2020-03-25,1,0,2020-05-30,167,0,1113,8,58480,10680
1472,2020-03-25,1,0,2020-05-30,198,0,1109,9,33287,6441
1473,2020-03-25,1,0,2020-05-30,111,4,1107,4,20170,4974
1474,2020-03-25,1,0,2020-05-30,687,9,1095,20,94738,21466
1475,2020-03-25,1,0,2020-05-30,36,1,17137,9,34442,8786
1476,2020-03-25,1,0,2020-05-30,18,1,8089,4,18325,4816
1477,2020-03-25,1,0,2020-05-30,20,1,6027,4,18195,5588
1478,2020-03-25,2,0,2020-05-30,43,2,6101,0,95583,19219
1479,2020-03-25,1,0,2020-05-30,55,11,26103,30,67145,16470
1480,2020-03-25,1,0,2020-05-30,151,4,26091,0,98585,23897
1481,2020-03-25,1,0,2020-05-30,26,1,25007,0,17275,5109
1482,2020-03-25,1,0,2020-05-30,94,9,26069,4,25317,9417
1483,2020-03-25,1,0,2020-05-30,163,2,22127,5,14631,3354
1484,2020-03-25,2,0,2020-05-30,313,17,22111,0,22537,6027
1485,2020-03-25,1,0,2020-05-30,170,19,24029,6,19666,6220
1486,2020-03-25,1,0,2020-05-30,52,3,28117,11,25389,6023
1487,2020-03-25,1,0,2020-05-30,64,4,28013,0,14617,3727
1488,2020-03-25,1,0,2020-05-30,66,3,27049,4,46138,11621
1489,2020-03-25,2,0,2020-05-30,140,6,26159,0,75190,18230
1490,2020-03-25,2,0,2020-05-30,79,15,27169,8,50992,10914
1491,2020-03-25,1,0,2020-05-30,41,5,26151,0,41535,11385
1492,2020-03-25,2,0,2020-05-30,42,1,19011,0,25646,5969
1493,2020-03-25,1,0,2020-05-30,61,2,18139,0,16765,4040
1494,2020-03-25,1,0,2020-05-30,38,2,18033,8,42524,9197
1495,2020-03-25,1,0,2020-05-30,67,1,18073,4,33448,7509
1496,2020-03-25,1,0,2020-05-30,8,0,21231,0,20692,5282
1497,2020-03-25,1,0,2020-05-30,121,5,22067,12,26290,6321
1498,2020-03-25,1,0,2020-05-30,76,7,22053,5,31405,6940
1499,2020-03-25,1,0,2020-05-30,106,13,22049,0,15952,3997
1500,2020-03-25,1,0,2020-05-30,2,0,20133,5,16209,4042
1501,2020-03-25,1,0,2020-05-30,13,0,21147,0,17748,3649
1502,2020-03-25,1,0,2020-05-30,6,1,20037,12,39099,7956
1503,2020-03-25,3,0,2020-05-30,300,7,20177,52,178392,41511
1504,2020-03-25,1,0,2020-05-30,21,2,21125,14,59901,12999
1505,2020-03-25,2,0,2020-05-30,124,8,21085,6,26129,6066
1506,2020-03-26,1,0,2020-05-30,18,1,39009,0,65563,11147
1507,2020-03-26,1,0,2020-05-30,50,0,39119,48,85933,20112
1508,2020-03-26,1,0,2020-05-30,67,2,39081,20,67349,18775
1509,2020-03-26,1,0,2020-05-30,1,0,38051,0,2680,1056
1510,2020-03-26,1,0,2020-05-30,2,1,38049,0,5951,1606
1511,2020-03-26,1,0,2020-05-30,50,1,42013,50,124736,33231
1512,2020-03-26,1,0,2020-05-30,23,1,41065,17,25687,6940
1513,2020-03-26,1,0,2020-05-30,6,0,41057,4,25840,8856
1514,2020-03-26,1,0,2020-05-30,91,5,42063,12,86551,21114
1515,2020-03-26,1,0,2020-05-30,29,0,42039,16,86847,22995
1516,2020-03-26,1,0,2020-05-30,15,0,40035,0,14563,3706
1517,2020-03-26,3,0,2020-05-30,279,3,40031,58,123066,20343
1518,2020-03-26,1,0,2020-05-30,40,2,39175,5,22190,5467
1519,2020-03-26,1,0,2020-05-30,22,2,40081,0,34759,8429
1520,2020-03-26,1,0,2020-05-30,15,3,40135,0,41364,9667
1521,2020-03-26,1,0,2020-05-30,35,2,40115,9,31725,7607
1522,2020-03-26,2,0,2020-05-30,26,0,40111,0,39121,9272
1523,2020-03-26,1,0,2020-05-30,29,6,30101,0,5031,1261
1524,2020-03-26,1,0,2020-05-30,1507,42,31079,16,61233,11885
1525,2020-03-26,1,0,2020-05-30,1,0,30059,0,2000,578
1526,2020-03-26,1,0,2020-05-30,11,0,31099,0,6547,1735
1527,2020-03-26,1,0,2020-05-30,79,5,29207,4,29634,7527
1528,2020-03-26,1,0,2020-05-30,5,1,29035,0,6255,1620
1529,2020-03-26,1,0,2020-05-30,6,0,29017,0,12347,3295
1530,2020-03-26,1,0,2020-05-30,11,0,29015,0,18918,7360
1531,2020-03-26,3,0,2020-05-30,90,5,28161,0,12426,3373
1532,2020-03-26,2,0,2020-05-30,34,0,37013,8,47316,14046
1534,2020-03-26,1,0,2020-05-30,65,4,51099,0,25564,4530
1535,2020-03-26,1,0,2020-05-30,34,1,51079,0,19213,4356
1536,2020-03-26,4,0,2020-05-30,312,6,51061,8,68406,15267
1538,2020-03-26,1,0,2020-05-30,146,2,51175,0,18089,4637
1540,2020-03-26,2,0,2020-05-30,126,0,51149,0,37704,6858
1542,2020-03-26,1,0,2020-05-30,40,1,51143,0,61970,17512
1543,2020-03-26,1,0,2020-05-30,230,20,51131,0,11998,4032
1544,2020-03-26,2,0,2020-05-30,155,2,51187,8,38991,8490
1545,2020-03-26,2,0,2020-05-30,11,0,49029,0,11014,1842
1546,2020-03-26,1,0,2020-05-30,18,0,48465,7,48976,9283
1547,2020-03-26,1,0,2020-05-30,25,1,51007,0,12802,3301
1548,2020-03-26,1,0,2020-05-30,51,4,51191,14,54457,15381
1549,2020-03-26,1,0,2020-05-30,31,4,55019,0,34513,7761
1550,2020-03-26,1,0,2020-05-30,18,1,56019,0,8562,2495
1551,2020-03-26,1,0,2020-05-30,13,0,56017,0,4741,1646
1552,2020-03-26,1,0,2020-05-30,11,0,55097,12,70371,15091
1553,2020-03-26,1,0,2020-05-30,7,0,55125,10,21465,8398
1554,2020-03-26,1,0,2020-05-30,7,0,54097,4,24604,6359
1555,2020-03-26,1,0,2020-05-30,15,0,54053,5,27000,7153
1556,2020-03-26,1,0,2020-05-30,7,1,47005,0,16154,4936
1557,2020-03-26,1,0,2020-05-30,21,0,47015,0,13839,3426
1558,2020-03-26,1,0,2020-05-30,136,3,47111,0,23239,5106
1559,2020-03-26,1,0,2020-05-30,109,15,42115,4,41716,11975
1560,2020-03-26,1,0,2020-05-30,4,0,48255,0,15051,2900
1561,2020-03-26,1,0,2020-05-30,18,1,48239,0,14756,3317
1562,2020-03-26,2,0,2020-05-30,167,13,48397,6,90414,14954
1563,2020-03-26,1,0,2020-05-30,287,21,48347,27,65411,11946
1564,2020-03-26,1,0,2020-05-30,3,1,48317,0,5547,899
1565,2020-03-26,1,0,2020-05-30,4,0,47171,0,17830,5164
1566,2020-03-26,1,0,2020-05-30,205,4,48005,29,87700,18271
1567,2020-03-26,1,0,2020-05-30,26,0,47121,0,11830,3343
1568,2020-03-26,2,0,2020-05-30,37,3,48057,6,21821,4869
1569,2020-03-26,1,0,2020-05-30,7,1,30053,0,19249,7031
1570,2020-03-26,1,0,2020-05-30,132,5,13037,0,6503,1362
1571,2020-03-26,1,0,2020-05-30,43,2,13143,0,28722,6357
1572,2020-03-26,1,0,2020-05-30,46,1,13119,8,22328,5691
1573,2020-03-26,1,0,2020-05-30,57,4,12133,0,24472,5555
1574,2020-03-26,1,0,2020-05-30,2,0,16037,0,4141,1641
1575,2020-03-26,2,0,2020-05-30,73,5,17179,8,134695,31973
1576,2020-03-26,1,0,2020-05-30,12,0,17055,0,39302,10199
1577,2020-03-26,1,0,2020-05-30,67,5,13189,0,21488,4855
1578,2020-03-26,1,0,2020-05-30,56,4,13279,8,27160,5815
1579,2020-03-26,1,0,2020-05-30,15,0,5017,0,11008,2835
1580,2020-03-26,2,0,2020-05-30,383,44,4015,80,204691,73559
1581,2020-03-26,2,0,2020-05-30,70,2,4012,3,20477,9183
1582,2020-03-26,2,0,2020-05-30,26,0,5121,2,17514,4836
1583,2020-03-26,4,0,2020-05-30,47,0,5085,0,71568,12771
1584,2020-03-26,2,0,2020-05-30,20,0,5061,0,13472,3157
1585,2020-03-26,1,0,2020-05-30,243,3,1049,12,71194,15782
1586,2020-03-26,1,0,2020-05-30,76,3,1041,0,13866,3371
1587,2020-03-26,2,0,2020-05-30,38,1,1037,0,10955,3145
1588,2020-03-26,2,0,2020-05-30,203,4,1011,0,10478,2371
1589,2020-03-26,1,0,2020-05-30,151,8,1023,0,13188,3759
1590,2020-03-26,1,0,2020-05-30,163,6,1091,5,19743,5124
1591,2020-03-26,1,0,2020-05-30,238,12,1085,0,10362,2481
